# Solver information
# Time        	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
3.73333       	smoothSolver	9.229610e-04	9.828790e-08	316	true	smoothSolver	3.793210e-04	9.991030e-08	164	true	GAMG	2.019710e-03	7.227400e-06	2	true
3.73889       	smoothSolver	9.317380e-04	9.885020e-08	319	true	smoothSolver	3.863120e-04	9.792670e-08	167	true	GAMG	2.402750e-03	6.433910e-06	2	true
3.74444       	smoothSolver	9.158460e-04	9.898720e-08	313	true	smoothSolver	3.808460e-04	9.929000e-08	162	true	GAMG	1.850090e-03	6.959070e-06	2	true
3.75          	smoothSolver	9.073780e-04	9.907910e-08	310	true	smoothSolver	3.801200e-04	9.866250e-08	160	true	GAMG	1.592200e-03	6.238200e-06	2	true
3.75556       	smoothSolver	9.056100e-04	9.901210e-08	317	true	smoothSolver	3.809670e-04	9.932330e-08	165	true	GAMG	1.729460e-03	6.492480e-06	2	true
3.76111       	smoothSolver	9.035060e-04	9.988250e-08	310	true	smoothSolver	3.826140e-04	9.818560e-08	161	true	GAMG	1.771770e-03	6.253330e-06	2	true
3.76667       	smoothSolver	8.938540e-04	9.898370e-08	307	true	smoothSolver	3.804200e-04	9.763630e-08	159	true	GAMG	1.836930e-03	6.538880e-06	2	true
3.77222       	smoothSolver	8.923890e-04	9.861340e-08	314	true	smoothSolver	3.821130e-04	9.815080e-08	164	true	GAMG	1.840620e-03	5.978450e-06	2	true
3.77778       	smoothSolver	8.933060e-04	9.901560e-08	307	true	smoothSolver	3.877090e-04	9.949880e-08	159	true	GAMG	2.270970e-03	6.489070e-06	2	true
3.78333       	smoothSolver	8.953860e-04	9.994980e-08	313	true	smoothSolver	3.959660e-04	9.823750e-08	164	true	GAMG	1.727420e-03	5.683300e-06	2	true
3.78889       	smoothSolver	8.901440e-04	9.872500e-08	307	true	smoothSolver	4.008500e-04	9.878960e-08	159	true	GAMG	2.050280e-03	6.495430e-06	2	true
3.79444       	smoothSolver	8.873390e-04	9.998050e-08	303	true	smoothSolver	4.040060e-04	9.740850e-08	157	true	GAMG	1.657890e-03	7.006410e-06	2	true
3.8           	smoothSolver	8.916600e-04	9.962430e-08	311	true	smoothSolver	4.078160e-04	9.778840e-08	162	true	GAMG	1.411330e-03	5.084990e-06	2	true
3.80625       	smoothSolver	9.383110e-04	9.918780e-08	343	true	smoothSolver	4.448550e-04	9.763870e-08	178	true	GAMG	1.694680e-03	6.604260e-06	2	true
3.8125        	smoothSolver	9.402550e-04	9.853210e-08	351	true	smoothSolver	4.461380e-04	9.880440e-08	182	true	GAMG	1.748030e-03	5.756290e-06	2	true
3.81875       	smoothSolver	9.336060e-04	9.889570e-08	344	true	smoothSolver	4.411760e-04	9.922620e-08	176	true	GAMG	1.715390e-03	7.374660e-06	2	true
3.825         	smoothSolver	9.213250e-04	9.853040e-08	341	true	smoothSolver	4.379240e-04	9.858430e-08	173	true	GAMG	1.707260e-03	5.366000e-06	2	true
3.83125       	smoothSolver	9.190940e-04	9.999110e-08	349	true	smoothSolver	4.346980e-04	9.768880e-08	179	true	GAMG	1.738720e-03	7.196500e-06	2	true
3.8375        	smoothSolver	9.118400e-04	9.938110e-08	343	true	smoothSolver	4.281560e-04	9.801320e-08	173	true	GAMG	1.805000e-03	5.270600e-06	2	true
3.84375       	smoothSolver	9.107660e-04	9.858990e-08	352	true	smoothSolver	4.250890e-04	9.884550e-08	178	true	GAMG	2.112500e-03	6.959590e-06	2	true
3.85          	smoothSolver	9.048210e-04	9.948240e-08	345	true	smoothSolver	4.217420e-04	9.833140e-08	172	true	GAMG	1.885870e-03	5.663130e-06	2	true
3.85714       	smoothSolver	9.455390e-04	9.979400e-08	389	true	smoothSolver	4.585220e-04	9.804840e-08	194	true	GAMG	2.167420e-03	9.827150e-06	2	true
3.86429       	smoothSolver	9.491360e-04	9.906680e-08	399	true	smoothSolver	4.616720e-04	9.852290e-08	200	true	GAMG	2.083710e-03	7.730540e-06	2	true
3.87143       	smoothSolver	9.438650e-04	9.994110e-08	391	true	smoothSolver	4.642600e-04	9.981770e-08	192	true	GAMG	2.448380e-03	8.039870e-06	2	true
3.87857       	smoothSolver	9.358040e-04	9.912820e-08	388	true	smoothSolver	4.696970e-04	9.952050e-08	188	true	GAMG	2.287320e-03	7.417430e-06	2	true
3.88571       	smoothSolver	9.232930e-04	9.871170e-08	399	true	smoothSolver	4.616110e-04	9.855480e-08	196	true	GAMG	2.156540e-03	9.569880e-06	2	true
3.89286       	smoothSolver	9.178080e-04	9.867330e-08	392	true	smoothSolver	4.599730e-04	9.941430e-08	188	true	GAMG	2.134870e-03	6.925600e-06	2	true
3.9           	smoothSolver	9.153710e-04	9.900420e-08	402	true	smoothSolver	4.637320e-04	9.986750e-08	195	true	GAMG	1.942780e-03	8.111980e-06	2	true
3.90833       	smoothSolver	9.654160e-04	9.933770e-08	456	true	smoothSolver	5.145600e-04	9.910610e-08	219	true	GAMG	2.305150e-03	8.354170e-06	2	true
3.91667       	smoothSolver	9.598360e-04	9.920900e-08	452	true	smoothSolver	5.174190e-04	9.987860e-08	213	true	GAMG	3.360230e-03	8.396990e-06	2	true
3.925         	smoothSolver	9.667870e-04	9.922550e-08	464	true	smoothSolver	5.255690e-04	9.989980e-08	222	true	GAMG	3.347710e-03	7.476890e-06	2	true
3.93333       	smoothSolver	9.604740e-04	9.928030e-08	456	true	smoothSolver	5.286390e-04	9.965430e-08	212	true	GAMG	3.894550e-03	1.408290e-05	2	true
3.94167       	smoothSolver	9.524920e-04	9.990790e-08	452	true	smoothSolver	5.308310e-04	9.854200e-08	207	true	GAMG	2.571490e-03	6.362000e-06	2	true
3.95          	smoothSolver	9.495030e-04	9.911780e-08	466	true	smoothSolver	5.337160e-04	9.871150e-08	218	true	GAMG	2.941250e-03	9.049850e-06	2	true
3.95833       	smoothSolver	9.438490e-04	9.938190e-08	458	true	smoothSolver	5.418570e-04	9.925630e-08	207	true	GAMG	2.743490e-03	6.943870e-06	2	true
3.96667       	smoothSolver	9.356510e-04	9.917230e-08	471	true	smoothSolver	5.495270e-04	9.884770e-08	218	true	GAMG	2.586390e-03	8.616320e-06	2	true
3.975         	smoothSolver	9.236480e-04	9.906620e-08	463	true	smoothSolver	5.550650e-04	9.981460e-08	206	true	GAMG	2.457660e-03	6.670300e-06	2	true
3.98333       	smoothSolver	9.074920e-04	9.899790e-08	460	true	smoothSolver	5.512740e-04	9.955530e-08	200	true	GAMG	2.599100e-03	7.547160e-06	2	true
3.99167       	smoothSolver	9.137900e-04	9.951900e-08	474	true	smoothSolver	5.508190e-04	9.924840e-08	214	true	GAMG	2.479030e-03	9.901640e-06	2	true
4             	smoothSolver	9.112570e-04	9.889660e-08	468	true	smoothSolver	5.456630e-04	9.888660e-08	202	true	GAMG	2.956150e-03	9.531650e-06	2	true
4.00833       	smoothSolver	9.000870e-04	9.910670e-08	482	true	smoothSolver	5.341030e-04	9.819070e-08	216	true	GAMG	2.709290e-03	6.491870e-06	2	true
4.01667       	smoothSolver	8.847300e-04	9.999990e-08	473	true	smoothSolver	5.258410e-04	9.923900e-08	203	true	GAMG	1.899050e-03	5.985900e-06	2	true
4.025         	smoothSolver	8.699910e-04	9.940370e-08	470	true	smoothSolver	5.210870e-04	9.828960e-08	197	true	GAMG	1.838920e-03	6.134490e-06	2	true
4.03333       	smoothSolver	8.732640e-04	9.966360e-08	484	true	smoothSolver	5.244810e-04	9.899990e-08	214	true	GAMG	1.899770e-03	5.834300e-06	2	true
4.04167       	smoothSolver	8.678060e-04	9.942150e-08	476	true	smoothSolver	5.270550e-04	9.999240e-08	201	true	GAMG	1.821010e-03	6.473150e-06	2	true
4.05          	smoothSolver	8.555300e-04	9.933890e-08	473	true	smoothSolver	5.278290e-04	9.991550e-08	195	true	GAMG	1.764960e-03	5.578740e-06	2	true
4.06          	smoothSolver	9.162690e-04	9.959800e-08	576	true	smoothSolver	6.015210e-04	9.942430e-08	260	true	GAMG	1.843220e-03	5.862610e-06	2	true
4.07          	smoothSolver	9.055030e-04	9.943340e-08	566	true	smoothSolver	6.004800e-04	9.883340e-08	246	true	GAMG	1.756060e-03	6.638960e-06	2	true
4.08          	smoothSolver	9.019580e-04	9.988940e-08	581	true	smoothSolver	6.037130e-04	9.846980e-08	266	true	GAMG	1.645370e-03	5.733580e-06	2	true
4.09          	smoothSolver	8.843940e-04	9.961140e-08	571	true	smoothSolver	5.950700e-04	9.865290e-08	252	true	GAMG	1.695380e-03	6.059550e-06	2	true
4.1           	smoothSolver	8.725620e-04	9.981690e-08	566	true	smoothSolver	6.078550e-04	9.937680e-08	245	true	GAMG	1.815920e-03	6.312680e-06	2	true
4.11          	smoothSolver	8.701630e-04	9.978120e-08	583	true	smoothSolver	6.071660e-04	9.947370e-08	267	true	GAMG	1.972300e-03	6.224010e-06	2	true
4.12          	smoothSolver	8.542540e-04	9.999070e-08	572	true	smoothSolver	6.150750e-04	9.915190e-08	254	true	GAMG	1.794140e-03	4.915260e-06	2	true
4.13          	smoothSolver	8.313270e-04	9.963050e-08	567	true	smoothSolver	5.971290e-04	9.902880e-08	248	true	GAMG	1.910130e-03	6.218440e-06	2	true
4.14          	smoothSolver	8.268470e-04	9.943830e-08	585	true	smoothSolver	5.972140e-04	9.963750e-08	270	true	GAMG	2.016130e-03	7.197200e-06	2	true
4.15          	smoothSolver	8.203060e-04	9.913470e-08	574	true	smoothSolver	5.936990e-04	9.856990e-08	258	true	GAMG	2.014250e-03	6.550790e-06	2	true
4.16          	smoothSolver	8.117420e-04	9.929340e-08	591	true	smoothSolver	5.902930e-04	9.909220e-08	277	true	GAMG	2.086360e-03	6.064420e-06	2	true
4.17          	smoothSolver	8.010990e-04	9.970220e-08	579	true	smoothSolver	5.815980e-04	9.849070e-08	265	true	GAMG	2.063170e-03	8.357550e-06	2	true
4.18          	smoothSolver	7.937890e-04	9.915280e-08	575	true	smoothSolver	5.886150e-04	9.999910e-08	259	true	GAMG	2.236690e-03	6.250070e-06	2	true
4.19          	smoothSolver	7.887900e-04	9.978100e-08	594	true	smoothSolver	5.855650e-04	9.938790e-08	280	true	GAMG	2.116250e-03	8.380420e-06	2	true
4.2           	smoothSolver	7.798020e-04	9.993480e-08	584	true	smoothSolver	5.813340e-04	9.927150e-08	269	true	GAMG	2.285820e-03	6.879780e-06	2	true
4.21          	smoothSolver	7.712050e-04	9.963120e-08	582	true	smoothSolver	5.835380e-04	9.940710e-08	265	true	GAMG	2.180020e-03	7.578540e-06	2	true
4.22          	smoothSolver	7.726210e-04	9.975410e-08	603	true	smoothSolver	5.893490e-04	9.859320e-08	286	true	GAMG	2.327970e-03	5.940580e-06	2	true
4.23          	smoothSolver	7.646770e-04	9.920560e-08	594	true	smoothSolver	5.902300e-04	9.989280e-08	275	true	GAMG	2.325710e-03	9.102060e-06	2	true
4.24          	smoothSolver	7.507120e-04	9.924940e-08	590	true	smoothSolver	5.929790e-04	9.852320e-08	272	true	GAMG	2.432600e-03	6.189170e-06	2	true
4.25          	smoothSolver	7.524750e-04	9.987120e-08	609	true	smoothSolver	5.980130e-04	9.874190e-08	291	true	GAMG	2.399780e-03	8.640530e-06	2	true
4.2625        	smoothSolver	7.991800e-04	9.971980e-08	734	true	smoothSolver	6.932700e-04	9.901410e-08	354	true	GAMG	3.287380e-03	7.908410e-06	2	true
4.275         	smoothSolver	7.947930e-04	9.941610e-08	752	true	smoothSolver	6.957680e-04	9.962080e-08	370	true	GAMG	3.141830e-03	1.128940e-05	2	true
4.2875        	smoothSolver	7.778060e-04	9.973170e-08	737	true	smoothSolver	6.934680e-04	9.917810e-08	358	true	GAMG	3.617600e-03	3.198230e-05	1	true
4.3           	smoothSolver	7.622320e-04	9.993050e-08	729	true	smoothSolver	6.901770e-04	9.963950e-08	352	true	GAMG	3.840020e-03	1.348060e-05	2	true
4.3125        	smoothSolver	7.618250e-04	9.969430e-08	749	true	smoothSolver	6.911440e-04	9.967590e-08	370	true	GAMG	4.326560e-03	3.397170e-05	1	true
4.325         	smoothSolver	7.561030e-04	9.934700e-08	734	true	smoothSolver	6.943420e-04	9.963750e-08	358	true	GAMG	4.854990e-03	1.754430e-05	2	true
4.3375        	smoothSolver	7.423210e-04	9.959730e-08	725	true	smoothSolver	7.051730e-04	9.984310e-08	352	true	GAMG	6.287460e-03	4.096520e-05	1	true
4.35          	smoothSolver	7.533500e-04	9.974410e-08	746	true	smoothSolver	7.424380e-04	9.919260e-08	371	true	GAMG	3.382780e-03	1.300810e-05	2	true
4.3625        	smoothSolver	7.472560e-04	9.996090e-08	729	true	smoothSolver	7.709230e-04	9.896810e-08	359	true	GAMG	3.550970e-03	1.431430e-05	2	true
4.375         	smoothSolver	7.483220e-04	9.951200e-08	749	true	smoothSolver	8.193320e-04	9.901360e-08	375	true	GAMG	3.332560e-03	1.355340e-05	2	true
4.3875        	smoothSolver	7.385560e-04	9.961610e-08	731	true	smoothSolver	9.445350e-04	9.961390e-08	362	true	GAMG	3.302250e-03	1.394900e-05	2	true
4.4           	smoothSolver	7.310540e-04	9.981430e-08	721	true	smoothSolver	9.941960e-04	9.953840e-08	356	true	GAMG	3.326900e-03	1.303330e-05	2	true
4.4125        	smoothSolver	7.317090e-04	9.927920e-08	745	true	smoothSolver	8.007580e-04	9.970780e-08	374	true	GAMG	3.446200e-03	1.235420e-05	2	true
4.425         	smoothSolver	7.228640e-04	9.949130e-08	727	true	smoothSolver	7.647130e-04	9.967690e-08	362	true	GAMG	3.456790e-03	1.466550e-05	2	true
4.4375        	smoothSolver	7.057120e-04	9.946060e-08	718	true	smoothSolver	7.009100e-04	9.933690e-08	357	true	GAMG	3.496680e-03	1.067520e-05	2	true
4.45          	smoothSolver	7.152110e-04	9.956180e-08	742	true	smoothSolver	6.993100e-04	9.919750e-08	375	true	GAMG	4.121830e-03	1.647820e-05	2	true
4.46          	smoothSolver	6.679570e-04	9.983490e-08	589	true	smoothSolver	6.013680e-04	9.871960e-08	290	true	GAMG	3.589840e-03	3.195210e-05	1	true
4.47          	smoothSolver	6.578230e-04	9.914060e-08	613	true	smoothSolver	6.491460e-04	9.885990e-08	306	true	GAMG	3.625840e-03	1.349970e-05	2	true
4.48          	smoothSolver	6.506070e-04	9.963060e-08	596	true	smoothSolver	6.528860e-04	9.972070e-08	295	true	GAMG	3.756090e-03	2.712140e-05	1	true
4.49          	smoothSolver	3.302540e-03	9.961550e-08	589	true	smoothSolver	8.640690e-04	9.985890e-08	291	true	GAMG	3.856440e-03	1.284780e-05	2	true
4.5           	smoothSolver	5.011000e-03	9.998350e-08	610	true	smoothSolver	1.106220e-03	9.985650e-08	306	true	GAMG	4.051590e-03	2.721190e-05	1	true
4.50833       	smoothSolver	4.524900e-03	9.994900e-08	498	true	smoothSolver	9.609300e-04	9.904040e-08	245	true	GAMG	3.529770e-03	1.130580e-05	2	true
4.51667       	smoothSolver	4.507590e-03	9.909610e-08	490	true	smoothSolver	1.110020e-03	9.837450e-08	242	true	GAMG	3.954230e-03	2.781020e-05	1	true
4.525         	smoothSolver	4.417770e-03	9.989000e-08	509	true	smoothSolver	1.002540e-03	9.859560e-08	256	true	GAMG	3.829820e-03	1.311770e-05	2	true
4.53333       	smoothSolver	4.699070e-03	9.931270e-08	492	true	smoothSolver	1.042760e-03	9.946950e-08	249	true	GAMG	3.220350e-03	2.779650e-05	1	true
4.54167       	smoothSolver	4.534280e-03	9.949420e-08	512	true	smoothSolver	9.863890e-04	9.989040e-08	263	true	GAMG	2.418650e-03	1.004600e-05	2	true
4.55          	smoothSolver	4.151090e-03	9.952220e-08	499	true	smoothSolver	9.436880e-04	9.877060e-08	261	true	GAMG	2.268340e-03	6.815260e-06	2	true
4.55714       	smoothSolver	3.519270e-03	9.870680e-08	434	true	smoothSolver	8.096630e-04	9.895370e-08	229	true	GAMG	1.921120e-03	7.471290e-06	2	true
4.56429       	smoothSolver	3.157610e-03	9.874920e-08	455	true	smoothSolver	7.787910e-04	9.768440e-08	241	true	GAMG	1.854380e-03	6.867500e-06	2	true
4.57143       	smoothSolver	2.585700e-03	9.867100e-08	451	true	smoothSolver	7.928780e-04	9.794610e-08	241	true	GAMG	1.797350e-03	7.164000e-06	2	true
4.57857       	smoothSolver	2.381660e-03	9.880260e-08	453	true	smoothSolver	7.688120e-04	9.881760e-08	243	true	GAMG	1.764310e-03	6.305680e-06	2	true
4.58571       	smoothSolver	2.284240e-03	9.869150e-08	471	true	smoothSolver	7.634070e-04	9.860250e-08	252	true	GAMG	1.718530e-03	7.249950e-06	2	true
4.59286       	smoothSolver	2.194700e-03	9.922750e-08	469	true	smoothSolver	7.855260e-04	9.832090e-08	252	true	GAMG	1.639600e-03	6.140490e-06	2	true
4.6           	smoothSolver	1.931600e-03	9.865450e-08	485	true	smoothSolver	7.200010e-04	9.962130e-08	259	true	GAMG	1.617720e-03	5.987860e-06	2	true
4.60625       	smoothSolver	1.705940e-03	9.908260e-08	432	true	smoothSolver	6.453270e-04	9.819630e-08	229	true	GAMG	1.548540e-03	5.723970e-06	2	true
4.6125        	smoothSolver	1.671330e-03	9.931630e-08	433	true	smoothSolver	6.903750e-04	9.930350e-08	229	true	GAMG	1.587080e-03	5.120440e-06	2	true
4.61875       	smoothSolver	1.696260e-03	9.912240e-08	445	true	smoothSolver	7.234020e-04	9.843200e-08	235	true	GAMG	1.872670e-03	6.556410e-06	2	true
4.625         	smoothSolver	1.668130e-03	9.997220e-08	443	true	smoothSolver	7.320260e-04	9.830420e-08	234	true	GAMG	2.048830e-03	5.846120e-06	2	true
4.63125       	smoothSolver	1.629120e-03	9.884890e-08	455	true	smoothSolver	7.938380e-04	9.906690e-08	239	true	GAMG	2.470890e-03	8.147620e-06	2	true
4.6375        	smoothSolver	1.586520e-03	9.863470e-08	453	true	smoothSolver	7.286610e-04	9.773720e-08	238	true	GAMG	2.554870e-03	6.495470e-06	2	true
4.64375       	smoothSolver	1.458760e-03	9.928170e-08	451	true	smoothSolver	7.077580e-04	9.944610e-08	236	true	GAMG	2.521090e-03	8.193880e-06	2	true
4.65          	smoothSolver	1.653450e-03	9.906800e-08	462	true	smoothSolver	7.759990e-04	9.782880e-08	242	true	GAMG	2.635780e-03	6.340460e-06	2	true
4.65556       	smoothSolver	1.529060e-03	9.996500e-08	415	true	smoothSolver	6.938860e-04	9.745250e-08	215	true	GAMG	2.335780e-03	7.438680e-06	2	true
4.66111       	smoothSolver	1.514430e-03	9.862270e-08	424	true	smoothSolver	7.048290e-04	9.983520e-08	218	true	GAMG	2.327510e-03	5.853670e-06	2	true
4.66667       	smoothSolver	1.397350e-03	9.957700e-08	421	true	smoothSolver	6.620210e-04	9.819610e-08	217	true	GAMG	2.462470e-03	7.482160e-06	2	true
4.67222       	smoothSolver	1.487440e-03	9.866580e-08	429	true	smoothSolver	7.101170e-04	9.949760e-08	220	true	GAMG	2.462770e-03	6.125340e-06	2	true
4.67778       	smoothSolver	1.479990e-03	9.865500e-08	436	true	smoothSolver	7.042270e-04	9.796720e-08	224	true	GAMG	2.641810e-03	7.737270e-06	2	true
4.68333       	smoothSolver	1.562340e-03	9.971050e-08	431	true	smoothSolver	7.685150e-04	9.882960e-08	221	true	GAMG	2.753870e-03	7.112170e-06	2	true
4.68889       	smoothSolver	1.431080e-03	9.845110e-08	438	true	smoothSolver	7.385900e-04	9.830810e-08	224	true	GAMG	2.985600e-03	1.023530e-05	2	true
4.69444       	smoothSolver	1.727780e-03	9.856030e-08	444	true	smoothSolver	9.073220e-04	9.807200e-08	227	true	GAMG	3.099170e-03	7.907720e-06	2	true
4.7           	smoothSolver	1.777930e-03	9.884760e-08	439	true	smoothSolver	8.726400e-04	9.878650e-08	224	true	GAMG	3.068070e-03	1.010840e-05	2	true
4.705         	smoothSolver	1.667990e-03	9.946390e-08	405	true	smoothSolver	7.609920e-04	9.744300e-08	205	true	GAMG	3.034530e-03	8.670500e-06	2	true
4.71          	smoothSolver	1.726590e-03	9.984060e-08	410	true	smoothSolver	7.375210e-04	9.870340e-08	207	true	GAMG	2.957810e-03	1.088170e-05	2	true
4.715         	smoothSolver	2.064160e-03	9.881150e-08	464	true	smoothSolver	8.057080e-04	9.977400e-08	229	true	GAMG	3.289810e-03	8.929090e-06	2	true
4.72          	smoothSolver	1.835610e-03	9.966010e-08	528	true	smoothSolver	7.743590e-04	9.816540e-08	258	true	GAMG	3.220720e-03	1.218650e-05	2	true
4.725         	smoothSolver	1.511920e-03	9.877480e-08	555	true	smoothSolver	7.030660e-04	9.853700e-08	268	true	GAMG	3.030850e-03	8.940420e-06	2	true
4.73          	smoothSolver	1.450420e-03	9.966810e-08	579	true	smoothSolver	6.749250e-04	9.937270e-08	278	true	GAMG	2.670600e-03	1.115350e-05	2	true
4.735         	smoothSolver	1.416350e-03	9.983490e-08	609	true	smoothSolver	6.594430e-04	9.975830e-08	291	true	GAMG	2.755740e-03	8.349560e-06	2	true
4.74          	smoothSolver	1.513150e-03	9.898770e-08	691	true	smoothSolver	6.741520e-04	9.855170e-08	326	true	GAMG	2.818770e-03	1.098090e-05	2	true
4.745         	smoothSolver	1.450780e-03	9.907030e-08	658	true	smoothSolver	6.646420e-04	9.876800e-08	309	true	GAMG	2.843650e-03	8.665240e-06	2	true
4.75          	smoothSolver	1.479640e-03	9.932060e-08	634	true	smoothSolver	6.869450e-04	9.952460e-08	297	true	GAMG	2.676730e-03	1.060060e-05	2	true
4.755         	smoothSolver	1.479250e-03	9.908370e-08	616	true	smoothSolver	6.854450e-04	9.830030e-08	289	true	GAMG	2.515790e-03	8.568550e-06	2	true
4.76          	smoothSolver	1.398160e-03	9.974900e-08	601	true	smoothSolver	6.743640e-04	9.884810e-08	282	true	GAMG	2.499390e-03	9.361230e-06	2	true
4.765         	smoothSolver	1.423840e-03	9.976980e-08	589	true	smoothSolver	6.866290e-04	9.998860e-08	276	true	GAMG	2.816840e-03	9.151970e-06	2	true
4.77          	smoothSolver	1.431260e-03	9.955300e-08	579	true	smoothSolver	6.810170e-04	9.882820e-08	272	true	GAMG	2.783160e-03	9.277790e-06	2	true
4.775         	smoothSolver	1.356180e-03	9.877000e-08	571	true	smoothSolver	6.632330e-04	9.922500e-08	268	true	GAMG	2.700800e-03	8.398590e-06	2	true
4.78          	smoothSolver	1.389600e-03	9.951970e-08	563	true	smoothSolver	6.852020e-04	9.869880e-08	265	true	GAMG	2.676070e-03	9.507700e-06	2	true
4.785         	smoothSolver	1.395090e-03	9.868860e-08	557	true	smoothSolver	6.831530e-04	9.905640e-08	262	true	GAMG	2.766250e-03	9.383070e-06	2	true
4.79          	smoothSolver	1.322970e-03	9.898610e-08	551	true	smoothSolver	6.643590e-04	9.791200e-08	260	true	GAMG	2.542420e-03	8.909400e-06	2	true
4.795         	smoothSolver	1.349230e-03	9.867520e-08	546	true	smoothSolver	6.707620e-04	9.967920e-08	257	true	GAMG	2.631460e-03	9.658240e-06	2	true
4.8           	smoothSolver	1.293430e-03	9.909600e-08	541	true	smoothSolver	6.560130e-04	9.963230e-08	255	true	GAMG	2.887150e-03	8.915140e-06	2	true
4.805         	smoothSolver	1.325300e-03	9.867230e-08	537	true	smoothSolver	6.607510e-04	9.775750e-08	254	true	GAMG	3.313610e-03	1.088290e-05	2	true
4.81          	smoothSolver	1.275200e-03	9.881510e-08	533	true	smoothSolver	6.570320e-04	9.851790e-08	252	true	GAMG	3.298990e-03	9.299280e-06	2	true
4.815         	smoothSolver	1.288270e-03	9.996820e-08	522	true	smoothSolver	6.550010e-04	9.966060e-08	247	true	GAMG	3.114260e-03	1.097300e-05	2	true
